DATE,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,q100,Rfree
1957-03-01,-0.0267111538461538,-0.0226612641509433,-0.0303978039215686,-0.0310663076923076,-0.0298951923076923,-0.0164957884615384,-0.018139,-0.0312344705882352,-0.0323603207547169,-0.0258922264150943,-0.0315607307692307,-0.0170515283018867,-0.0173810384615384,-0.0144588076923076,-0.0195594150943396,-0.0240333653846153,-0.0087762264150943,-0.0235314615384615,-0.0252724150943396,-0.018638037735849,0.0023
1957-04-01,0.0296017115384615,0.0020411509433962,0.019959156862745,0.0302984807692307,0.0114157115384615,0.017642423076923,0.0189188490566037,0.0315516923076923,0.020073716981132,0.0238776226415094,0.02691925,0.0184153207547169,0.0305516346153846,0.0341333076923076,0.0173206037735849,0.0150303461538461,0.0313734528301886,0.0278469999999999,0.0192342075471698,0.0256828679245283,0.0025
1957-05-01,0.0360260392156862,0.0287783076923076,0.0287907450980392,0.0101216538461538,0.0067421153846153,0.0266188846153846,0.0199827924528301,0.0154298076923076,0.009929358490566,0.0153093207547169,0.0414837115384615,0.027904037735849,0.012822173076923,0.0274835192307692,0.0319604716981132,0.0413985576923077,0.0168251509433962,0.0277998269230769,0.0461581320754716,0.0461638301886792,0.0026
1957-06-01,0.0195985490196078,-0.0024827499999999,-0.0059632549019607,0.0112167692307692,0.0231318269230769,0.0174141764705882,0.0249019056603773,0.0114556923076923,0.0300598076923076,0.0141216603773584,0.0384667115384615,0.0232435849056603,0.023251923076923,0.01790125,0.0279358490566037,0.0225509807692307,0.0255773207547169,0.045001,0.0273501320754716,0.0453022452830188,0.0024
1957-07-01,0.04236122,-0.00097,0.0010339599999999,-0.0064748461538461,0.0069589423076923,-0.0087975098039215,-0.0018292075471698,-0.008884923076923,-0.0127323846153846,-0.02237875,-0.0009784615384615,-0.0112081509433962,-0.009441,-0.0106140384615384,-0.0221891698113207,-0.0226093076923076,-0.0113099433962264,-0.0258806923076923,-0.012333,-0.0005305471698113,0.003
1957-08-01,0.0060020999999999,0.0060748461538461,0.01611308,0.0035351923076923,0.0071600196078431,0.0027167058823529,0.0168502452830188,0.0102382115384615,0.0018973461538461,-0.005954423076923,0.0091509038461538,0.0030806981132075,0.0060151923076923,-0.0042202115384615,0.0087744905660377,0.0043778269230769,0.0020529622641509,-0.0019116538461538,0.0092907735849056,0.0040200188679245,0.0025
1957-09-01,-0.0318378125,-0.047519423076923,-0.04162106,-0.0389278076923077,-0.048852725490196,-0.0456282,-0.0335924528301886,-0.0588324705882352,-0.0481497692307692,-0.0525492692307692,-0.0571735384615384,-0.0615373207547169,-0.042261173076923,-0.0632478076923076,-0.0528916037735849,-0.0645284615384615,-0.0572317358490566,-0.0436619807692307,-0.0402533018867924,-0.0527892830188679,0.0026
1957-10-01,-0.0711620416666666,-0.0432363076923076,-0.0452000799999999,-0.0390141346153846,-0.0437239799999999,-0.05244934,-0.0539291320754716,-0.0531140576923076,-0.0627993725490196,-0.0602594615384615,-0.0493691153846153,-0.0508253207547169,-0.055545423076923,-0.0491758076923076,-0.0498627547169811,-0.0529086153846153,-0.0541380566037735,-0.0461526346153846,-0.0489541132075471,-0.0638418867924528,0.0029
1957-11-01,-0.0957704680851063,-0.0986618846153846,-0.08992198,-0.07477425,-0.07628392,-0.059778,-0.0766060566037735,-0.0652066153846153,-0.0731391372549019,-0.070628862745098,-0.0654547647058823,-0.0558220566037735,-0.045088173076923,-0.0654147307692307,-0.0458932452830188,-0.0486819615384615,-0.0425465660377358,-0.0384395961538461,-0.0557731698113207,-0.0389253207547169,0.0028
1957-12-01,-0.006983914893617,0.0088812692307692,0.0030051599999999,0.0095352307692307,-0.0124414489795918,0.0087134693877551,0.0109482452830188,0.0222344423076923,0.0273293529411764,0.0208603529411764,0.0363115686274509,0.0327459622641509,0.0297323846153846,0.0189815961538461,0.0226176603773584,0.0356009615384615,0.0345058113207547,0.0329331346153846,0.0443709433962264,0.0303331886792452,0.0024
1958-01-01,-0.044988914893617,-0.0496396470588235,-0.0531104081632653,-0.0602729423076923,-0.0678525714285714,-0.0554501999999999,-0.0406883962264151,-0.0648579615384615,-0.0547043137254901,-0.0648068823529411,-0.0488422352941176,-0.0434229811320754,-0.0356388653846153,-0.0371896153846153,-0.037326673076923,-0.0512641176470588,-0.0264557735849056,-0.0309668846153846,-0.0513351698113207,-0.0420010188679245,0.0028
1958-02-01,0.216550111111111,0.1427909629629629,0.162263923076923,0.1354213333333333,0.1191912222222222,0.1384379245283019,0.1196432962962962,0.1053154716981132,0.0938884716981132,0.1040713703703703,0.1139843888888889,0.1063257358490566,0.0977429444444444,0.0990698148148148,0.0862856981132075,0.0706261111111111,0.0759273148148148,0.0535574038461538,0.0588447037037037,0.0284329074074074,0.0012
1958-03-01,-0.0230416666666666,-0.0227628703703703,-0.0313894423076923,-0.0160113207547169,-0.0196635,4.301886792452642e-05,-0.0086678703703703,0.0024127547169811,-0.007498,-0.0173760925925925,-0.0086664814814814,-0.0167928076923076,-0.0044181111111111,-0.0087592777777777,-0.0098314716981132,-0.0034387222222222,-0.0073404629629629,-0.0026702115384615,-0.0104936481481481,-0.0199170185185185,0.0009
1958-04-01,0.031842862745098,0.0283633207547169,0.04137112,0.0291460769230769,0.0371696481481481,0.0367793207547169,0.0252634074074074,0.0393607924528301,0.0372347358490566,0.0481114814814814,0.0284454629629629,0.0260449811320754,0.0369624629629629,0.0474456851851851,0.0470097924528301,0.0415785,0.0320676851851851,0.0300765384615384,0.0369389814814814,0.0349919074074074,0.0008
1958-05-01,0.0735489423076923,0.0319492777777777,0.04073612,0.0294614423076923,0.0159005,0.0419176226415094,0.0337591666666666,0.0469315849056603,-0.0010399811320754,0.004692074074074,0.0277438518518518,0.0268899433962264,0.0193660185185185,0.0249528518518518,0.0372327924528301,0.0313203703703703,0.0354357592592592,0.03975675,0.0197759074074074,0.0276825925925925,0.0011
1958-06-01,0.0583662156862745,0.0421097777777777,0.04634672,0.0362965192307692,0.0450676296296296,0.0438309622641509,0.0566986481481481,0.0401090188679245,0.0267273773584905,0.0461207407407407,0.044334074074074,0.0504299056603773,0.0472655925925926,0.0303801666666666,0.0310354615384615,0.0222034814814814,0.0336890555555555,0.0272320384615384,0.0356974629629629,0.0235889444444444,0.0003
1958-07-01,0.05910568,0.0305602962962962,0.05662332,0.0313481960784313,0.032651537037037,0.0340754716981132,0.0301002407407407,0.0190836603773584,0.0325780943396226,0.0293849629629629,0.0191292962962963,0.0288473018867924,0.032638074074074,0.0333392222222222,0.0323431153846153,0.0284411851851851,0.0288515660377358,0.032551173076923,0.0241092407407407,0.0274783518518518,0.0007
1958-08-01,0.0632933673469387,0.048809,0.05285522,0.0544577,0.0544339814814814,0.0500477735849056,0.0568251296296296,0.0598739245283018,0.0473370943396226,0.0693874528301886,0.061643074074074,0.0641336603773585,0.0642401481481481,0.0506916111111111,0.049218173076923,0.0427154074074074,0.050974716981132,0.0518295576923076,0.0473550185185185,0.049694574074074,0.0004
1958-09-01,0.0599925714285714,0.0250815185185185,0.05390416,0.02115438,0.0387273148148148,0.0422336981132075,0.0276375185185185,0.0251139423076923,0.032087,0.0375360188679245,0.0357059074074074,0.0261915094339622,0.0328909444444444,0.0315638333333333,0.0316139038461538,0.0217172037037036,0.0187333461538461,0.0102003076923076,0.0156317962962962,0.0134035185185185,0.0019
1958-10-01,0.0599131428571428,0.082222037037037,0.073007693877551,0.0499770799999999,0.044425574074074,0.053904037735849,0.0539248703703703,0.0706743846153846,0.0601506037735849,0.0496207547169811,0.0471135555555555,0.048394673076923,0.0570287962962962,0.0376901111111111,0.047423862745098,0.0476928518518518,0.0297612307692307,0.04546525,0.0466197407407407,0.0435975,0.0018
1958-11-01,0.0310044081632653,0.0378031320754716,0.0408281458333333,0.022979387755102,0.0330468518518518,0.0399252641509433,0.0570839259259259,0.0383096923076923,0.0201512641509434,0.0302426226415094,0.0442082592592592,0.0233523269230769,0.0289161132075471,0.0398001296296296,0.0310241960784313,0.0337431296296296,0.0307293653846153,0.0240250769230769,0.0252916666666666,0.0281930185185185,0.0011
1958-12-01,0.0504501020408163,0.0398086603773584,0.0321541020408163,0.0573078979591836,0.0569128703703703,0.0557552830188679,0.0421916851851851,0.0479573653846153,0.0461044150943396,0.0434581698113207,0.0224297592592592,0.0468442115384615,0.0350952830188679,0.0275657407407407,0.0414446666666666,0.0543761111111111,0.036432173076923,0.0347281923076923,0.0331950925925925,0.0276209444444444,0.0022
1959-01-01,0.0052244489795918,0.061721423076923,0.0487053061224489,0.0230354583333333,0.0238443888888888,0.0397324339622641,0.0398954814814815,0.0457746346153846,0.0463636603773584,0.0266596415094339,0.0300104444444444,0.0341852499999999,0.0417876981132075,0.0352493518518518,0.0397143,0.0468589999999999,0.0427517307692307,0.0457365192307692,0.0477997037037037,0.0481384814814814,0.0021
1959-02-01,0.1074084444444444,0.0695847407407407,0.063524,0.0668031132075471,0.0614681886792452,0.060877037735849,0.0455430943396226,0.0393365849056603,0.0563566603773584,0.0454877037037037,0.0343458490566037,0.0368799622641509,0.0462637924528301,0.0249989245283018,0.0222084905660377,0.0160899433962264,0.0112448301886792,0.0106206981132075,0.005440679245283,0.008305074074074,0.0019
1959-03-01,0.0239482452830188,0.0416101698113207,0.0239123269230769,0.0209613653846153,0.0214307358490566,0.046502716981132,0.0255279433962264,0.0240876923076923,0.0341846226415094,0.0412731666666666,0.0423413207547169,0.0241793018867924,0.029999037735849,0.0239712075471698,0.019166679245283,0.0390494716981132,0.0242542830188679,0.0170054339622641,0.026243,0.008428,0.0022
1959-04-01,0.022959679245283,0.0092922222222222,0.0109554901960784,0.02730492,0.0310802452830188,0.0115094807692307,0.0400809811320754,0.0078579019607843,0.0106686415094339,0.003989537037037,0.0058877735849056,0.0075012641509433,0.0115264528301886,0.0152307547169811,0.0009552264150943,0.0079813269230769,-0.002136037735849,0.0144361886792452,0.0004597358490566,0.0041919629629629,0.002
1959-05-01,0.0315809615384615,0.009259679245283,0.0186878431372549,0.01889876,0.0080248653846153,0.0144286538461538,0.0302653773584905,0.0301526078431372,0.0230430188679245,0.0315434259259259,0.0235422641509433,0.0339825283018868,0.0438451320754717,0.0293422075471698,0.0228322830188679,0.0500208076923076,0.0009205471698113,0.0256479811320754,0.0260162452830188,0.0368219259259259,0.0022
1959-06-01,-0.01694,0.0096314444444444,0.0128592352941176,0.03109424,-0.0025109807692307,0.0025972115384615,-0.0086912452830188,0.0119594901960784,0.0087092830188679,0.017195537037037,0.0047888490566037,0.0030050188679245,0.0202680754716981,0.0140919056603773,0.0150764528301886,0.0074819423076923,0.0048298867924528,-0.0109559999999999,0.0201774339622641,0.0274745925925925,0.0025
1959-07-01,-0.0252746923076923,-0.0011494444444444,0.0145944705882352,1.1699999999999766e-05,-0.0008846346153846,0.0084309615384615,0.0017843018867924,0.0043574509803921,0.0135156981132075,0.001883574074074,0.0165335283018868,0.0079111320754716,0.0038631886792452,0.0121683207547169,-0.0046970943396226,0.0020320576923076,0.0114348490566037,0.0093837735849056,0.0044969999999999,0.0074914814814814,0.0025
1959-08-01,0.0446401923076923,0.0299144259259259,0.0348600784313725,0.02990248,0.0241771346153846,0.0171704038461538,0.0339623396226415,0.0463795098039215,0.0265439245283018,0.0285439444444444,0.0300962830188679,0.0371444528301886,0.017874358490566,0.0340081320754716,0.0257798679245283,0.0278764807692307,0.0168696923076923,0.0315066415094339,0.0318257358490566,0.0374921666666666,0.0019
1959-09-01,-0.0343376153846153,-0.0006479999999999,-0.0119396999999999,-0.00044216,-0.0044091538461538,-0.0226509423076923,-0.0211824716981132,-0.0211753921568627,-0.018141,-0.0134996851851851,-0.0016765283018867,-0.0085554528301886,-0.014376358490566,-0.020490716981132,-0.0068640754716981,-0.0211383846153846,-0.0102207692307692,-0.0246510188679245,-0.0180674528301886,-0.0127191111111111,0.0031
1959-10-01,-0.0405155961538461,-0.0333069814814814,-0.0450995399999999,-0.04051094,-0.0379974423076923,-0.0543523653846153,-0.0526506415094339,-0.0370890980392156,-0.0424348867924528,-0.0479173888888889,-0.0384630188679245,-0.0457483773584905,-0.0484078679245282,-0.0532731132075471,-0.0481609999999999,-0.0532175576923076,-0.044811923076923,-0.0551075849056603,-0.0498173207547169,-0.0439882962962962,0.003
1959-11-01,-0.0006972692307692,-0.003042537037037,0.02373506,-0.00063984,0.041213673076923,0.0466381176470588,0.0209219433962264,0.02990078,0.028556037735849,0.0145036296296296,0.0270856037735849,0.0260633207547169,0.0222537735849056,0.0268826603773584,0.0145924150943396,0.0418010769230769,0.0182064038461538,0.0267307547169811,0.0147852452830188,0.0129717592592592,0.0026
1959-12-01,-0.0059874615384615,-0.0017138518518518,-0.01173972,0.03185562,0.0101385192307692,0.0217134117647058,0.0371448301886792,0.01451592,0.0170619433962264,0.0310606603773584,0.0064435471698113,0.0065630943396226,0.0165113018867924,0.0193843018867924,0.0192400943396226,0.0253451346153846,0.0081629807692307,0.0159788679245283,0.0100988679245282,0.0267162407407407,0.0034
1960-01-01,0.0335769807692307,0.0110911111111111,0.0248928199999999,0.02624846,0.0499945192307692,0.0197849215686274,0.0122872075471698,0.0195267599999999,0.0190606415094339,0.0227146603773584,0.0278634150943396,0.0118855471698113,0.010743358490566,0.0173518653846153,0.0235355094339622,0.0059203653846153,0.0123839807692307,0.0246549622641509,0.0189356037735849,0.0359429814814814,0.0033
1960-02-01,0.0241124545454545,0.0004458333333333,-0.0224002037037037,-0.0089377037037037,-0.0313335999999999,-0.0370039433962264,-0.0353152592592592,-0.0451015283018868,-0.0415672777777777,-0.0397431818181818,-0.0482014444444444,-0.0545154444444444,-0.0563502592592592,-0.0524140925925925,-0.0487204363636363,-0.0573663518518518,-0.041475037037037,-0.0429045,-0.0600225,-0.082123709090909,0.0029
1960-03-01,-0.0165739259259259,-0.0064646296296296,0.0060188703703703,0.0023484259259259,0.0163915636363636,0.0112319814814814,0.0115808518518518,0.0078007547169811,0.0284173703703703,0.0088769818181818,-0.0029232592592592,0.0039051296296296,0.0085251111111111,0.0194281481481481,0.0170730545454545,0.0131186296296296,-0.0032167592592592,0.0101615925925925,0.0172101666666666,0.0160569272727272,0.0035
1960-04-01,-0.0381357222222222,-0.0118570925925925,-0.0287913888888888,-0.0393247962962962,-0.0337581636363636,-0.0265300555555555,-0.0403012777777777,-0.0435101509433962,-0.0164814905660377,-0.0338402909090909,-0.0269251111111111,-0.0214264444444444,-0.0250309444444444,-0.0235616111111111,-0.0169338545454545,-0.0250633703703703,-0.0101086666666666,-0.0097957962962962,-0.0071938148148148,-0.0156841636363636,0.0019
1960-05-01,-0.0411255185185185,-0.0370028703703703,-0.0303116981132075,-0.0210908113207547,-0.0204827222222222,-0.0207205555555555,-0.0286145925925925,-0.0269747924528301,-0.0117465471698113,-0.0418804,-0.0227926851851851,-0.0332206666666666,-0.0129612222222222,0.0029916481481481,-0.0102223818181818,-0.0146882407407407,-0.010633574074074,0.0003070185185185,-0.007602037037037,-0.015992309090909,0.0027
1960-06-01,-0.0199551296296296,0.0006087358490566,0.0151365961538461,-0.0060181320754716,0.0311042830188679,0.024449037037037,0.0379711111111111,0.0226359622641509,0.0364113018867924,0.0327055999999999,0.0104571666666666,0.0252254629629629,0.0276789074074074,0.0440865,0.0255799818181818,0.0168426296296296,0.0244149444444444,0.037713574074074,0.0458777592592592,0.0423124363636363,0.0024
1960-07-01,0.0134871666666666,0.0212943773584905,0.0080082115384615,0.0389775471698113,0.0108671509433962,0.0159087592592592,0.014676074074074,0.0031660754716981,0.0273092641509433,0.013078509090909,0.0316235555555555,0.0351849629629629,0.0234878518518518,0.0103199074074074,0.0331709454545454,0.0305477222222222,0.025431574074074,0.0262424629629629,0.0159962592592592,0.0250045272727272,0.0013
1960-08-01,-0.0093269074074074,-0.0196125,-0.0299510961538461,-0.0133263269230769,-0.0126761886792452,-0.0094119056603773,-0.0192346666666666,-0.0300042745098039,-0.0145419807692307,-0.0124507818181818,-0.0197004259259259,-0.0312248888888888,-0.0187727592592592,-0.0146231666666666,-0.0132171818181818,-0.0173661851851851,-0.0149507222222222,-0.0176912962962962,-0.0276156481481481,-0.0316701636363636,0.0017
1960-09-01,0.0731326037735849,0.038883,0.0589,0.0498393846153846,0.0468770188679245,0.027757,0.0282939074074074,0.0433296078431372,0.0459845192307692,0.0328408727272727,0.0458971296296296,0.0300105925925926,0.0329063888888888,0.0279236851851851,0.0360388909090909,0.0400419444444444,0.0238418301886792,0.0415814629629629,0.0193189074074074,0.0321206,0.0016
1960-10-01,-0.066443679245283,-0.055374423076923,-0.0734768653846153,-0.0418186153846153,-0.0570527924528301,-0.0545153148148148,-0.0801668148148148,-0.0760349803921568,-0.0527867884615384,-0.0580395636363636,-0.0682788333333333,-0.0630473333333333,-0.0430914444444444,-0.0647559444444444,-0.052887309090909,-0.0580274629629629,-0.0445784814814814,-0.0534342592592592,-0.0587744259259259,-0.0611236727272727,0.0022
1960-11-01,-0.0436607199999999,-0.0371802115384615,-0.0167764509803921,-0.0262387499999999,-0.0282623018867924,-0.025476037037037,-0.0478566111111111,-0.022051725490196,-0.0314002692307692,-0.0287245272727272,-0.0325978148148148,-0.0225710185185185,-0.0157828518518518,-0.0208730925925925,-0.0157397272727272,-0.0182822592592592,-0.0158759074074074,-0.0087542777777777,-0.0036371296296296,0.0066556181818181,0.0013
1960-12-01,0.0118249799999999,0.0123797843137254,0.0195471960784313,0.0077475294117647,0.0650199056603773,0.0311452407407407,0.0384138888888888,0.0505017450980392,0.0600242307692307,0.0501501454545454,0.0594666481481481,0.0603381481481481,0.0487069814814814,0.0552218888888889,0.0503812909090909,0.0608302592592592,0.0661834999999999,0.061682074074074,0.0480671296296296,0.0457217818181818,0.0016
1961-01-01,0.0002988979591836,0.0219124693877551,0.0497603725490196,0.0173348235294117,0.0281529245283018,0.0463217037037036,0.0325634814814814,0.0242965294117647,0.023319423076923,0.0356348181818181,0.0341174999999999,0.0408912037037036,0.0407528148148148,0.0481205849056603,0.0579104727272727,0.0421418703703703,0.0494050925925925,0.0495164074074074,0.0495500925925925,0.0410439636363636,0.0019
1961-02-01,0.1377236363636363,0.0715824727272727,0.0851815,0.1007161964285714,0.1052941428571428,0.092024909090909,0.073526,0.1018196666666666,0.0909280357142857,0.0852058181818181,0.1033339454545454,0.0700049642857142,0.0670914181818181,0.0784810178571428,0.0820370178571428,0.0752309818181818,0.0514359642857142,0.0784312363636363,0.043189625,0.0555473571428571,0.0014
1961-03-01,0.0760072884615384,0.0593944363636363,0.0621419818181818,0.0667718545454545,0.0694469642857142,0.078149509090909,0.0755083392857143,0.0803164629629629,0.0524451249999999,0.0658679636363636,0.0595570181818181,0.0490811607142857,0.0576502909090909,0.062766,0.0657661607142857,0.0472467454545454,0.0447340535714285,0.0417550181818181,0.0616677678571428,0.0257190892857142,0.002
1961-04-01,0.0945832307692307,0.0566627454545454,0.0623151636363636,0.0559886545454545,0.0631476964285714,0.0617521272727272,0.0518361964285714,0.0666212777777777,0.0510779821428571,0.0534185272727272,0.0409481851851851,0.0443273571428571,0.0527636545454545,0.0471809821428571,0.0524411071428571,0.0417826363636363,0.0332104464285714,0.0210381636363636,0.0158089285714285,0.0219477678571428,0.0017
1961-05-01,0.0292324423076923,0.0067603818181818,0.015467109090909,0.0180847454545454,0.0127989285714285,0.0328711272727272,0.0184971785714285,0.0207831132075471,-0.0007732857142857,-0.0057530545454545,0.0039876666666666,0.0117865999999999,0.0101212363636363,0.0001626428571428,0.0026551071428571,-0.0070504727272727,0.0021518214285714,0.0103100727272727,-0.0060408392857142,0.0040740535714285,0.0018
1961-06-01,0.0612053653846153,0.0493592363636363,0.0569845454545454,0.0365201636363636,0.0437632678571428,0.029333309090909,0.0395994821428571,0.0315937358490566,0.0565726249999999,0.0538795818181818,0.0626818518518518,0.0515476545454545,0.0301362727272727,0.023373625,0.0422741071428571,0.036737509090909,0.0491835535714285,0.0281330909090909,0.0422723928571428,0.0245994821428571,0.002
1961-07-01,-0.0491297450980392,-0.0454663703703703,-0.0623140545454545,-0.0431014909090909,-0.0461562321428571,-0.0590378363636363,-0.0499159272727272,-0.043433037735849,-0.0565406607142857,-0.0533818909090909,-0.0407650925925925,-0.0287786545454545,-0.0412349056603773,-0.0254985,-0.0375869285714285,-0.0356653333333333,-0.03109575,-0.0220480909090909,-0.0352675,-0.0222328214285714,0.0018
1961-08-01,-0.0167438235294117,-0.0091381481481481,0.0215569444444444,-0.0035302777777777,-0.0029420178571428,0.0026446727272727,0.0110531999999999,0.0055195,0.0076281071428571,0.0172307037037037,0.0078274074074074,0.014806909090909,0.0064858363636363,0.020325,0.0156178214285714,0.0254363818181818,0.0171650357142857,0.0338882727272727,0.0183838571428571,0.0312372857142857,0.0014
1961-09-01,0.0218412999999999,-6.81666666666677e-05,0.0130643636363636,0.014535396226415,-5.205454545454629e-05,0.0068030909090909,0.0149090909090909,0.0226067115384615,0.0187574727272727,0.0100141296296296,0.0090538333333333,0.0262363454545454,0.0156974,0.0330460714285714,0.0408865178571428,0.0495545636363636,0.0418346964285714,0.0353134363636363,0.036171,0.0161656964285714,0.0017
1961-10-01,-0.03227146,-0.0324839245283018,-0.0250939636363636,-0.0422626538461538,-0.0275326727272727,-0.0406084545454545,-0.0417675636363636,-0.0285089038461538,-0.0300376,-0.0428213148148148,-0.0304215660377358,-0.0214283999999999,-0.0243780181818181,-0.0186889821428571,-0.029305,-0.0253896363636363,-0.019573375,-0.0172462909090909,-0.0183491607142857,-0.0289706428571428,0.0019
1961-11-01,0.0205182653061224,0.0213099245283018,0.0242151818181818,0.0228227884615384,0.0234379636363636,0.0147568727272727,0.0125844545454545,0.0282489615384615,-0.0034784181818181,0.0279839999999999,0.0181954528301886,0.0197486181818181,0.0176067222222222,0.0213948571428571,0.0361943214285714,0.0310372181818181,0.0203044642857142,0.0363415272727272,0.0181915535714285,0.0207215892857142,0.0015
1961-12-01,0.0437145102040816,0.0294706111111111,0.0519100545454545,0.0866840384615384,0.0577400545454545,0.0704984,0.0373272222222222,0.0602143846153846,0.0563657962962962,0.0414689814814814,0.0481219999999999,0.0369490181818181,0.0512336111111111,0.0465422678571428,0.0382478571428571,0.0317221272727272,0.034654875,0.0437434727272727,0.0367192499999999,0.0373845,0.0019
1962-01-01,-0.0174635714285714,0.0100076296296296,0.0157814727272727,-0.0003406346153846,-0.0091949454545454,0.0015356111111111,-0.0165409259259259,0.008766673076923,0.0144339259259259,0.0001794444444444,0.0097037499999999,-0.015834509090909,-0.0083357407407407,-0.0116155357142857,-0.0123113035714285,-0.011588574074074,0.0019689821428571,-0.0206242181818181,-0.0097023571428571,0.0058120535714285,0.0024
1962-02-01,0.0558057678571428,0.0470625263157894,0.0133012631578947,0.0067151228070175,0.0090681578947368,0.0196700877192982,-0.0085085263157894,0.0089906666666666,-0.0029571929824561,-0.0194194561403508,-0.0335186785714285,-0.0275590175438596,-0.0170424736842105,-0.0321602105263157,-0.0335844210526315,-0.0050962807017543,-0.0251590526315789,-0.0172778421052631,-0.0446555087719298,-0.0478209999999999,0.002
1962-03-01,0.0197334814814814,0.0253805614035087,0.0187387192982456,0.0154211929824561,0.0112580877192982,0.0138485087719298,0.0119055789473684,0.0105323333333333,0.0197620175438596,0.0019215789473684,0.0097733749999999,0.0213330892857142,0.0211061403508771,0.0240977894736842,0.0087497017543859,0.0143760877192982,0.0287776140350877,0.0006877894736842,0.0164180175438596,0.0219078421052631,0.002
1962-04-01,0.009995037037037,-0.0170644210526315,0.0083390877192982,3.2666666666667687e-05,-0.0180433684210526,-0.0074113333333333,-0.0035372807017543,5.596491228069929e-06,-0.0073735535714285,-0.0202311929824561,-0.0169217999999999,-0.0007071071428571,-0.0039409298245614,-0.0219326428571428,-0.0205562280701754,0.0021312678571428,-0.0036056842105263,-0.0036656315789473,0.0054208596491228,-0.0042290175438596,0.0022
1962-05-01,-0.0629130384615384,-0.0661911964285714,-0.0709322631578947,-0.072687947368421,-0.0751746071428571,-0.0735771578947368,-0.0775818245614035,-0.0716761578947368,-0.0788229649122807,-0.0808954035087719,-0.0623908571428571,-0.0456309107142857,-0.0634894821428571,-0.0683279107142857,-0.0679890350877193,-0.0626817543859649,-0.0650878771929824,-0.0676418421052631,-0.0595056140350877,-0.0620631929824561,0.0024
1962-06-01,-0.1153905192307692,-0.1068621964285714,-0.1030128771929824,-0.0986290877192982,-0.0880015178571428,-0.0920640175438596,-0.1161954464285714,-0.0911591929824561,-0.1101296428571428,-0.0977294736842105,-0.1013736071428571,-0.1081389642857142,-0.0968344642857142,-0.0955764107142857,-0.1027755789473684,-0.0917125263157894,-0.0857288070175438,-0.0844093157894737,-0.0911853508771929,-0.0830541052631579,0.002
1962-07-01,-0.0897021153846153,-0.0721030714285714,-0.0741065614035087,-0.0817828070175438,-0.1008145714285714,-0.088326596491228,-0.0951658214285714,-0.0642803157894736,-0.0915701296296296,-0.0895757192982455,-0.0838007272727272,-0.083542125,-0.0792556785714285,-0.0863157857142857,-0.1042458771929824,-0.0819875263157894,-0.0798507719298245,-0.0736717719298245,-0.0902364912280701,-0.0854937017543859,0.0027
1962-08-01,0.0776885599999999,0.0809741785714285,0.0758227368421052,0.0635172857142857,0.0782339821428571,0.0637794561403508,0.0746250357142857,0.0595600178571428,0.0550728888888889,0.0500572807017543,0.065039909090909,0.0562426071428571,0.0630061428571428,0.0556974107142857,0.0607734561403508,0.0602901071428571,0.0643124912280701,0.0583491929824561,0.0453606666666666,0.0650345614035087,0.0023
1962-09-01,0.0516870576923077,0.0214629285714285,0.0244373333333333,0.0231723928571428,0.026755625,0.0408917368421052,0.0411887454545454,0.0297051403508771,0.0338835,0.0434070526315789,0.00253,0.0288989642857142,0.03889575,0.0274997678571428,0.024138298245614,0.0274132105263157,0.026337298245614,0.0243269824561403,0.0239872807017543,0.0118488771929824,0.0021
1962-10-01,-0.0657415769230769,-0.059912298245614,-0.0607601403508772,-0.0664349821428571,-0.0703099272727272,-0.07560475,-0.0630191607142857,-0.0538640877192982,-0.065159537037037,-0.0772030350877193,-0.0682165636363636,-0.0413325535714285,-0.0511841785714285,-0.0678458928571428,-0.0557242280701754,-0.0516268245614035,-0.0532071754385964,-0.060619947368421,-0.049266298245614,-0.0479954385964912,0.0025
1962-11-01,-0.0547765098039215,-0.0213335438596491,-0.0509006315789473,-0.0394754821428571,-0.0321102142857142,-0.0190211272727272,-0.0335461607142857,-0.0335655087719298,-0.0294392037037037,-0.0304204736842105,-0.0164432909090909,-0.0147895714285714,-0.0151793928571428,-0.0208677142857142,-0.0104944210526315,0.00072475,-0.0102775614035087,-0.000535596491228,0.0012056842105263,0.0047582631578947,0.002
1962-12-01,0.1288439019607843,0.1350554561403509,0.1308566315789473,0.1453040357142857,0.1624217142857142,0.1410198727272727,0.1607233035714285,0.1295309821428571,0.1532854629629629,0.1495459824561403,0.1304824181818182,0.1306539285714285,0.1313411071428571,0.1467678571428571,0.1357040175438596,0.1340816964285714,0.1323073157894737,0.1291898947368421,0.125476125,0.1191215789473684,0.0023
1963-01-01,0.0068405098039215,-0.0226688392857142,-0.028930125,-0.0375971428571428,-0.0132947321428571,-0.0285828363636363,-0.0173284821428571,-0.0088040526315789,-0.0298336296296296,-0.0359821754385964,-0.0125279272727272,0.0083646964285714,-0.0128885,-0.0158102678571428,0.0116016666666666,0.0125428928571428,0.0100988947368421,0.0139253508771929,0.009498947368421,0.0091687719298245,0.0025
